8.113703e-01,1.045887e-01
7.573745e-02,6.708781e-01
4.208601e-01,2.046113e-01
8.203109e-01,3.048015e-01
3.372966e-01,3.200077e-01
1.264431e-01,2.372546e-01
9.888574e-01,1.241375e-01
5.703576e-01,8.949577e-01
5.120115e-01,9.600232e-01
1.255970e-01,1.340844e-01
4.516328e-01,8.852310e-01
6.477708e-01,7.555336e-01
1.105152e-01,9.891623e-01
5.756414e-01,2.353704e-01
9.666251e-02,3.971043e-01
9.750618e-01,8.845226e-01
9.062958e-01,9.962123e-01
6.678084e-01,3.134645e-01
5.840477e-01,1.277489e-01
7.245965e-01,1.019231e-01
8.848196e-01,5.037943e-01
7.356830e-01,9.093879e-01
9.634588e-01,7.367391e-01
8.337801e-01,6.941095e-01
9.262409e-02,4.323923e-01
8.675403e-01,5.283453e-01
6.156183e-01,6.677799e-01
4.894594e-01,7.072323e-01
9.936360e-01,3.966904e-01
8.215445e-01,1.017387e-01
