8.525640342330262911e-01,2.633457283649269943e-03,5.492418682783348736e-04,3.044253779575349932e-04,2.976121789383279637e-03,4.172997035526632620e-07,1.369110946329320016e-03,1.085728102605776520e-03,2.790609061403480275e-03,1.845849851632431343e-02,7.482628222481930297e-03,4.167144139446411245e-03,9.457016293468119977e-03,6.838804824875402769e-03,5.125535148229868774e-04,9.339033717862647854e-04,2.374394191000800403e-05,8.761413706855797649e-04,6.010379117373058043e-03,1.314239647222488960e-03,1.687510490203265271e-03,2.420560293968622000e-03,3.593870736039814912e-03,5.932369417784014685e-03,1.994731819409481695e-03,3.207591416525591883e-03,3.522605471274879198e-04,1.044889182911559614e-03,7.621991111766632243e-06,2.005818099168814143e-03
0.000000000000000000e+00,6.067843483417112611e-03,2.483583446371218778e-03,3.741830449777004422e-07,2.747711877766306592e-03,4.856027387680780880e-04,2.878080011804117454e-03,1.964124469546385966e-03,5.009863961215939993e-05,4.696020017790704967e-04,7.370324827087291163e-03,1.272486421820919963e-03,8.194643006560378695e-03,1.157466859290092256e-02,1.368818842924505747e-03,1.000716765571833160e-03,1.038112893157253774e-02,1.502251067676674398e-03,5.603944127008081595e-03,2.575004559890339915e-05,3.648303495331630623e-03,1.781385564266387000e-03,4.369604052092476189e-03,2.130014067086486546e-04,2.114008545823342806e-03,2.409946695833129881e-03,8.633046575047452703e-04,4.870981943845102691e-04,3.205200562626373722e-04,2.078474258516655425e-03
8.243610906353591172e-01,5.427317682761747392e-04,4.348726935250334016e-04,0.000000000000000000e+00,2.088324244512787531e-03,1.133855064629702759e-04,2.865597001262883570e-03,8.517130997160555442e-04,2.254297642454890661e-03,2.509598455749021892e-03,7.054868801819330279e-03,1.791379831137162844e-03,1.314346121085941538e-02,1.622724944654538922e-03,1.519787059916127836e-02,2.136309898648805841e-03,9.660102962881757238e-03,5.719409257142881592e-06,1.122772664565808119e-02,9.744483034997411183e-04,1.858479135716609512e-03,2.377432452589577864e-03,6.802120076928565989e-03,0.000000000000000000e+00,4.558087319919904967e-04,3.540041901969253040e-03,6.665154841628722401e-04,7.785820119386192492e-04,2.981727337685125619e-05,1.995615465400137761e-03
6.527360133557223998e-01,2.518078891448309251e-03,6.974669658248277681e-04,0.000000000000000000e+00,6.277571271754898118e-05,1.605896398420994867e-05,3.742672755560798661e-04,1.050075477629727359e-03,2.838387065670682158e-06,1.836170302519258071e-02,1.973468780970233719e-03,5.490164289693442480e-04,8.445410073550166374e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.969344547861380128e-04,0.000000000000000000e+00,1.607100123412306264e-02,4.993954001518956937e-03,1.613251455017991175e-03,3.050597445221021019e-03,1.204701774897683425e-03,4.087462458851956471e-03,4.801238735557493810e-04,2.388226193892656075e-03,2.593387894133686311e-03,7.794999143714154014e-04,1.121672296179041569e-04,5.973983721834314961e-04,9.349168803591670135e-04
4.095774834336038395e-01,2.636948924595588963e-03,4.713481159332816523e-04,4.718637351670111786e-03,9.950465111517757186e-03,4.931672518715125549e-04,1.125312273956501855e-03,7.644453282296103649e-04,0.000000000000000000e+00,9.451758520805115388e-04,9.760347655725159013e-03,5.135839302711030403e-03,1.211945778828563657e-02,2.740936950647006234e-03,8.100455633733561617e-03,2.190284899551829100e-03,0.000000000000000000e+00,1.161687431990481370e-04,3.501891621994030965e-03,1.029167011658364914e-03,2.955353625643360443e-03,1.759486156016708009e-03,4.710509671245234620e-03,4.534588552974142808e-04,0.000000000000000000e+00,3.163135954044497128e-03,7.814687028005261153e-04,7.696837315029068580e-03,2.838725134387750119e-04,3.416009109418111957e-04
4.514152423288755323e-01,3.049448721286934436e-03,2.579283295317619240e-03,1.082447108301158242e-03,1.036771299451826056e-02,1.262667176889474834e-04,9.887632426185486573e-04,2.281931194530556224e-03,1.894072770653681178e-03,1.532905543331026035e-02,6.696516084016213705e-03,2.350322559293241236e-03,1.679921733137790946e-03,0.000000000000000000e+00,1.013752421644100767e-02,1.769923630286617455e-03,6.340234901728962480e-03,1.476212768531792643e-03,3.400075218054189954e-03,0.000000000000000000e+00,1.228797030227555924e-03,1.905331318678565866e-03,4.706493357527669757e-03,1.306574862797658422e-03,1.776769201806611877e-03,2.341867831233435462e-03,6.981816664948748904e-04,5.806696441160972850e-04,1.344712217423127323e-03,1.920212030090895404e-03
6.182369329205523734e-01,1.100059427796537797e-03,2.654067369169577691e-03,1.915475076580569177e-03,3.577577276760707638e-04,5.829441605252869184e-04,2.513825460187376834e-04,6.715496466342052917e-04,3.559342926993460678e-04,6.303756486621635551e-05,6.718274127238028047e-03,4.884949376619894534e-03,8.329205316061924144e-03,6.745412530907619192e-03,0.000000000000000000e+00,1.819843601440222303e-03,6.232910834608781751e-04,1.383994620982984154e-03,1.218645072628532326e-02,1.277483168941582776e-03,1.435783178141605354e-03,2.104152482402209950e-03,3.614548769707614032e-03,1.125515367717102753e-03,3.342707014268377595e-03,2.203516431312080217e-03,7.520255580849852586e-04,5.725266827357491884e-04,8.079739963858618632e-05,2.079176008060628841e-03
2.536055439392838617e-01,1.129895052790009895e-03,1.424329200233736929e-03,1.910990035900349748e-03,3.501016914730014848e-04,5.815456366417728722e-04,2.515566652962416563e-04,6.698176887285971172e-04,2.005745746553867060e-06,0.000000000000000000e+00,6.453044279212357889e-03,1.811995944609009774e-03,8.317357804747765870e-03,2.289855807449344728e-03,6.206061323293180117e-03,1.334351669242580737e-03,5.867359597957755302e-03,8.716036126022114541e-05,1.220562547614104619e-02,1.294110520345374870e-03,2.126690369935016738e-03,1.909356382157602729e-03,3.629528171239843840e-03,2.337248600015910866e-05,3.342952486159197264e-03,2.203995604937557772e-03,7.562564585070442533e-04,4.882799876847266946e-04,1.272867730650921285e-03,1.971400388496335684e-03
7.868628538945598994e-02,1.826340542400212066e-04,1.404623406837201757e-03,2.797922502249474861e-05,2.481020161280659414e-03,5.538571733920952169e-04,1.526353245309103150e-03,5.418672780156792712e-03,0.000000000000000000e+00,1.816460155018886913e-02,9.424134276068453497e-05,5.063241794561018985e-03,8.403055562886377686e-03,6.369877386052471592e-04,6.398768224131847621e-03,1.307065578519912147e-03,1.076938374365064496e-02,1.907178714080971262e-03,9.046877254641963809e-03,1.101757826211231025e-03,3.052134180243077158e-03,6.128600838788734757e-04,4.576785492571072353e-03,1.092943654441308737e-03,3.285699588009391610e-03,2.611258656186583784e-03,8.055381096995063803e-04,6.022009939454949206e-04,7.950123306142556964e-05,3.858125328160080282e-04
1.829438227442739817e-01,9.141931826229622105e-04,6.595749244445508683e-04,5.984199989812685749e-03,2.842303824396172438e-03,1.403504492828219645e-05,3.620280161664506460e-03,2.114836094699620687e-03,4.501208501783596043e-03,0.000000000000000000e+00,6.641222249920721715e-03,1.681938286368135594e-03,3.605264515454555292e-03,1.108894107061907108e-04,6.807221085297740677e-03,1.854849013785515041e-03,7.584831198712938677e-03,1.389195685903856468e-03,1.248830802947494857e-02,4.267118991006862375e-04,9.110901128280490206e-04,1.855764520181070118e-02,4.802800984228177555e-03,5.512392829968502635e-04,2.079869331657993418e-03,1.483333359722481277e-04,3.525878092833523722e-04,1.855252225383594543e-03,8.903455430818549461e-05,9.210309440609811731e-04
